,spring,winter,PAINS (HPA),QNH AERODROME (HPA),QFE R06 (HPA),TEMP (°C),RH (%),DEWPOINT (°C),WS2A (MPS),WD2A,CW2A (MPS),LIGHTS,WhatTime,label
2257,1.0,0.0,1016.8,1018.34,1016.78,11.8,95,11.03,2.23,102,1.55,10,21,3200
2258,1.0,0.0,1016.8,1018.34,1016.78,11.9,96,11.29,2.33,103,1.65,10,21,3200
2259,1.0,0.0,1016.8,1018.34,1016.78,12.0,97,11.54,2.43,103,1.72,10,21,3200
2260,1.0,0.0,1016.9,1018.44,1016.88,12.0,98,11.7,2.38,101,1.62,10,21,3200
2261,1.0,0.0,1016.9,1018.44,1016.88,12.1,98,11.8,2.22,100,1.49,10,21,2993
2262,1.0,0.0,1016.9,1018.44,1016.88,12.0,98,11.7,2.04,99,1.34,10,21,3200
2263,1.0,0.0,1016.9,1018.44,1016.88,11.8,98,11.5,1.95,101,1.33,10,21,3200
2264,1.0,0.0,1016.9,1018.44,1016.88,11.9,99,11.75,1.93,106,1.43,10,21,3200
2265,1.0,0.0,1016.9,1018.44,1016.88,11.8,99,11.65,1.86,112,1.5,10,21,3200
2266,1.0,0.0,1016.9,1018.44,1016.88,11.6,98,11.3,1.76,113,1.44,10,21,3200
2267,1.0,0.0,1016.9,1018.44,1016.88,11.6,99,11.45,1.78,113,1.46,10,21,3200
2268,1.0,0.0,1016.9,1018.44,1016.88,11.5,99,11.35,1.82,116,1.55,10,21,3200
2269,1.0,0.0,1016.9,1018.44,1016.88,11.5,99,11.35,1.86,119,1.63,10,21,3200
2270,1.0,0.0,1016.9,1018.44,1016.88,11.5,99,11.35,1.9,123,1.72,10,21,3200
2271,1.0,0.0,1016.9,1018.44,1016.88,11.5,100,11.5,1.78,123,1.62,10,21,3200
2272,1.0,0.0,1017.0,1018.54,1016.98,11.5,100,11.5,1.53,121,1.36,10,21,3200
2273,1.0,0.0,1017.0,1018.54,1016.98,11.5,100,11.5,1.25,118,1.08,10,21,3200
2274,1.0,0.0,1017.0,1018.54,1016.98,11.5,100,11.5,1.31,117,1.13,10,21,3200
2275,1.0,0.0,1017.1,1018.64,1017.08,11.6,100,11.6,1.55,122,1.39,10,21,3200
2276,1.0,0.0,1017.1,1018.64,1017.08,11.6,100,11.6,1.56,126,1.44,10,21,3200
2277,1.0,0.0,1017.1,1018.64,1017.08,11.7,100,11.7,1.59,127,1.48,10,21,3200
2278,1.0,0.0,1017.1,1018.64,1017.08,11.7,100,11.7,1.7,130,1.62,10,21,3200
2279,1.0,0.0,1017.1,1018.64,1017.08,11.7,100,11.7,1.77,132,1.7,10,21,3200
2280,1.0,0.0,1017.2,1018.74,1017.18,11.8,100,11.8,1.83,131,1.75,10,22,3200
2281,1.0,0.0,1017.2,1018.74,1017.18,11.8,100,11.8,1.87,131,1.79,10,22,3200
2282,1.0,0.0,1017.2,1018.74,1017.18,11.9,100,11.9,1.83,132,1.76,10,22,3200
2283,1.0,0.0,1017.2,1018.74,1017.18,11.9,100,11.9,1.77,130,1.68,10,22,3200
2284,1.0,0.0,1017.2,1018.74,1017.18,11.9,100,11.9,1.77,127,1.65,10,22,3200
2285,1.0,0.0,1017.2,1018.74,1017.18,11.9,100,11.9,1.86,125,1.72,10,22,3200
2286,1.0,0.0,1017.2,1018.74,1017.18,11.8,100,11.8,1.9,126,1.77,10,22,3200
2287,1.0,0.0,1017.2,1018.74,1017.18,11.8,100,11.8,1.87,128,1.76,10,22,3200
2288,1.0,0.0,1017.2,1018.74,1017.18,11.9,100,11.9,1.89,132,1.81,10,22,3200
2289,1.0,0.0,1017.2,1018.74,1017.18,12.0,100,12.0,1.94,133,1.87,10,22,3200
2290,1.0,0.0,1017.2,1018.74,1017.18,12.0,100,12.0,1.98,131,1.9,10,22,3200
2291,1.0,0.0,1017.2,1018.74,1017.18,12.1,100,12.1,1.92,130,1.82,10,22,3200
2292,1.0,0.0,1017.2,1018.74,1017.18,12.1,99,11.95,1.77,128,1.66,10,22,3200
2293,1.0,0.0,1017.3,1018.84,1017.28,12.1,99,11.95,1.62,123,1.47,10,22,3200
2294,1.0,0.0,1017.3,1018.84,1017.28,12.1,99,11.95,1.52,114,1.26,10,22,3200
2295,1.0,0.0,1017.3,1018.84,1017.28,12.0,98,11.7,1.49,109,1.16,10,22,3200
2296,1.0,0.0,1017.3,1018.84,1017.28,12.0,98,11.7,1.48,108,1.14,10,22,3200
2297,1.0,0.0,1017.4,1018.94,1017.38,11.9,98,11.6,1.35,105,0.99,10,22,3200
2298,1.0,0.0,1017.4,1018.94,1017.38,11.8,98,11.5,1.11,96,0.68,10,22,3200
2299,1.0,0.0,1017.4,1018.94,1017.38,11.8,97,11.34,0.93,83,0.39,10,22,3200
2300,1.0,0.0,1017.5,1019.04,1017.48,11.7,97,11.24,0.8,61,0.04,10,22,3200
2301,1.0,0.0,1017.6,1019.14,1017.58,11.6,98,11.3,0.73,36,-0.28,10,22,3200
2302,1.0,0.0,1017.7,1019.24,1017.68,11.6,98,11.3,0.81,27,-0.42,10,22,3200
2303,1.0,0.0,1017.7,1019.24,1017.68,11.6,98,11.3,0.86,23,-0.49,10,22,3200
2304,1.0,0.0,1017.7,1019.24,1017.68,11.5,98,11.2,0.91,18,-0.59,10,22,3200
2305,1.0,0.0,1017.8,1019.34,1017.78,11.4,99,11.25,1.01,20,-0.62,10,22,3200
2306,1.0,0.0,1017.8,1019.34,1017.78,11.5,99,11.35,1.04,26,-0.55,10,22,3200
2307,1.0,0.0,1017.8,1019.34,1017.78,11.5,100,11.5,1.03,28,-0.52,10,22,3200
2308,1.0,0.0,1017.8,1019.34,1017.78,11.5,100,11.5,0.94,26,-0.5,10,22,3200
2309,1.0,0.0,1017.7,1019.24,1017.68,11.5,100,11.5,0.8,20,-0.5,10,22,3200
2310,1.0,0.0,1017.7,1019.24,1017.68,11.4,100,11.4,0.72,10,-0.54,10,22,3200
2311,1.0,0.0,1017.8,1019.34,1017.78,11.3,100,11.3,0.76,1,-0.64,10,22,3200
2312,1.0,0.0,1017.8,1019.34,1017.78,11.3,100,11.3,0.92,360,-0.78,10,22,3200
2313,1.0,0.0,1017.8,1019.34,1017.78,11.3,100,11.3,1.05,9,-0.79,10,22,3200
2314,1.0,0.0,1017.8,1019.34,1017.78,11.3,100,11.3,1.13,21,-0.68,10,22,3200
2315,1.0,0.0,1017.7,1019.24,1017.68,11.3,100,11.3,1.25,34,-0.51,10,22,3200
2316,1.0,0.0,1017.7,1019.24,1017.68,11.3,100,11.3,1.32,42,-0.37,10,22,3200
2317,1.0,0.0,1017.7,1019.24,1017.68,11.3,100,11.3,1.27,46,-0.26,10,22,3200
2318,1.0,0.0,1017.7,1019.24,1017.68,11.3,100,11.3,1.16,48,-0.2,10,22,3200
2319,1.0,0.0,1017.7,1019.24,1017.68,11.2,100,11.2,1.04,43,-0.27,10,22,3200
2320,1.0,0.0,1017.8,1019.34,1017.78,11.1,100,11.1,0.98,39,-0.32,10,22,3200
2321,1.0,0.0,1017.8,1019.34,1017.78,11.1,100,11.1,1.02,40,-0.32,10,22,3200
2322,1.0,0.0,1017.7,1019.24,1017.68,11.1,100,11.1,1.12,40,-0.35,10,22,3200
2323,1.0,0.0,1017.7,1019.24,1017.68,11.1,100,11.1,1.24,42,-0.34,10,22,3200
2324,1.0,0.0,1017.7,1019.24,1017.68,11.1,100,11.1,1.27,43,-0.33,10,22,3200
2325,1.0,0.0,1017.7,1019.24,1017.68,11.0,100,11.0,1.19,45,-0.27,10,22,3200
2326,1.0,0.0,1017.7,1019.24,1017.68,11.0,100,11.0,1.08,48,-0.19,10,22,3200
2327,1.0,0.0,1017.8,1019.34,1017.78,10.9,100,10.9,0.99,52,-0.1,10,22,3200
2328,1.0,0.0,1017.8,1019.34,1017.78,10.9,100,10.9,0.89,56,-0.03,10,22,3200
2329,1.0,0.0,1017.8,1019.34,1017.78,10.8,100,10.8,0.83,58,0.0,10,22,3200
2330,1.0,0.0,1017.8,1019.34,1017.78,10.8,100,10.8,0.83,64,0.09,10,22,3200
2331,1.0,0.0,1017.8,1019.34,1017.78,10.8,100,10.8,0.8,71,0.18,10,22,3200
2332,1.0,0.0,1017.8,1019.34,1017.78,10.9,100,10.9,0.73,72,0.18,10,22,2728
2333,1.0,0.0,1017.8,1019.34,1017.78,11.0,100,11.0,0.76,67,0.12,10,22,2228
2334,1.0,0.0,1017.7,1019.24,1017.68,11.1,100,11.1,0.88,60,0.03,10,22,3200
2335,1.0,0.0,1017.7,1019.24,1017.68,11.1,100,11.1,0.97,57,-0.02,10,22,3200
2336,1.0,0.0,1017.7,1019.24,1017.68,11.2,100,11.2,0.95,53,-0.08,10,22,3200
2337,1.0,0.0,1017.7,1019.24,1017.68,11.1,100,11.1,0.82,50,-0.11,10,22,2993
2338,1.0,0.0,1017.7,1019.24,1017.68,11.1,100,11.1,0.7,49,-0.11,10,22,2815
2339,1.0,0.0,1017.7,1019.24,1017.68,11.1,100,11.1,0.64,50,-0.09,10,22,2783
2340,1.0,0.0,1017.7,1019.24,1017.68,11.0,100,11.0,0.67,53,-0.06,10,23,2728
2341,1.0,0.0,1017.7,1019.24,1017.68,10.9,100,10.9,0.68,57,-0.01,10,23,2940
2342,1.0,0.0,1017.7,1019.24,1017.68,10.9,100,10.9,0.66,60,0.02,10,23,3200
2343,1.0,0.0,1017.7,1019.24,1017.68,10.9,100,10.9,0.68,59,0.01,10,23,2962
2344,1.0,0.0,1017.7,1019.24,1017.68,10.9,100,10.9,0.75,59,0.01,10,23,3200
2345,1.0,0.0,1017.6,1019.14,1017.58,10.9,100,10.9,0.86,59,0.02,10,23,3200
2346,1.0,0.0,1017.6,1019.14,1017.58,10.9,100,10.9,0.99,59,0.02,10,23,3200
2347,1.0,0.0,1017.6,1019.14,1017.58,10.9,100,10.9,1.1,59,0.02,10,23,3200
2348,1.0,0.0,1017.6,1019.14,1017.58,10.9,100,10.9,1.11,59,0.02,10,23,3200
2349,1.0,0.0,1017.7,1019.24,1017.68,10.9,100,10.9,1.07,56,-0.04,10,23,3200
2350,1.0,0.0,1017.7,1019.24,1017.68,10.9,100,10.9,0.95,53,-0.08,10,23,3200
2351,1.0,0.0,1017.8,1019.34,1017.78,10.9,100,10.9,0.76,52,-0.08,10,23,3200
2352,1.0,0.0,1017.8,1019.34,1017.78,10.9,100,10.9,0.61,58,0.0,10,23,3200
2353,1.0,0.0,1017.8,1019.34,1017.78,10.9,100,10.9,0.57,70,0.12,10,23,3200
2354,1.0,0.0,1017.8,1019.34,1017.78,10.9,100,10.9,0.61,77,0.2,10,23,3200
2355,1.0,0.0,1017.8,1019.34,1017.78,10.9,100,10.9,0.62,79,0.22,10,23,3200
2356,1.0,0.0,1017.8,1019.34,1017.78,10.9,100,10.9,0.58,77,0.19,10,23,3200
2357,1.0,0.0,1017.8,1019.34,1017.78,10.9,100,10.9,0.52,71,0.12,10,23,3200
2358,1.0,0.0,1017.8,1019.34,1017.78,10.8,100,10.8,0.46,67,0.07,10,23,3200
2359,1.0,0.0,1017.8,1019.34,1017.78,10.8,100,10.8,0.44,69,0.08,10,23,3200
2360,1.0,0.0,1017.8,1019.34,1017.78,10.8,100,10.8,0.52,79,0.19,10,23,3200
2361,1.0,0.0,1017.8,1019.34,1017.78,10.8,100,10.8,0.61,93,0.35,10,23,3200
2362,1.0,0.0,1017.8,1019.34,1017.78,10.8,100,10.8,0.64,102,0.45,10,23,3200
2363,1.0,0.0,1017.8,1019.34,1017.78,10.9,100,10.9,0.63,105,0.46,10,23,3200
2364,1.0,0.0,1017.7,1019.24,1017.68,10.9,100,10.9,0.54,109,0.42,10,23,3200
2365,1.0,0.0,1017.8,1019.34,1017.78,11.0,100,11.0,0.43,125,0.39,10,23,3200
2366,1.0,0.0,1017.8,1019.34,1017.78,11.0,100,11.0,0.35,156,0.34,10,23,3200
2367,1.0,0.0,1017.8,1019.34,1017.78,11.0,100,11.0,0.28,175,0.25,10,23,2072
2368,1.0,0.0,1017.8,1019.34,1017.78,11.1,100,11.1,0.25,144,0.25,10,23,2399
2369,1.0,0.0,1017.8,1019.34,1017.78,11.1,100,11.1,0.29,117,0.25,10,23,2618
2370,1.0,0.0,1017.8,1019.34,1017.78,11.2,100,11.2,0.3,118,0.26,10,23,2790
2371,1.0,0.0,1017.8,1019.34,1017.78,11.2,100,11.2,0.36,116,0.31,10,23,2993
2372,1.0,0.0,1017.8,1019.34,1017.78,11.3,100,11.3,0.48,108,0.37,10,23,2899
2373,1.0,0.0,1017.9,1019.44,1017.88,11.3,100,11.3,0.62,96,0.38,10,23,3200
2374,1.0,0.0,1017.9,1019.44,1017.88,11.3,100,11.3,0.8,91,0.44,10,23,3200
2375,1.0,0.0,1017.9,1019.44,1017.88,11.3,100,11.3,0.95,91,0.52,10,23,3200
2376,1.0,0.0,1017.9,1019.44,1017.88,11.3,100,11.3,1.09,85,0.49,10,23,3200
2377,1.0,0.0,1017.9,1019.44,1017.88,11.3,100,11.3,1.2,82,0.49,10,23,3200
2378,1.0,0.0,1017.9,1019.44,1017.88,11.3,100,11.3,1.28,83,0.54,10,23,3200
2379,1.0,0.0,1017.9,1019.44,1017.88,11.3,100,11.3,1.27,79,0.46,10,23,3200
2380,1.0,0.0,1017.9,1019.44,1017.88,11.2,100,11.2,1.27,76,0.39,10,23,2798
2381,1.0,0.0,1017.9,1019.44,1017.88,11.2,100,11.2,1.34,78,0.46,10,23,2486
2382,1.0,0.0,1017.9,1019.44,1017.88,11.1,100,11.1,1.25,82,0.51,10,23,2555
2383,1.0,0.0,1017.9,1019.44,1017.88,11.0,100,11.0,1.1,85,0.5,10,23,2658
2384,1.0,0.0,1017.9,1019.44,1017.88,11.0,100,11.0,0.96,90,0.51,10,23,2618
2385,1.0,0.0,1017.9,1019.44,1017.88,11.0,100,11.0,0.86,98,0.55,10,23,2572
2386,1.0,0.0,1017.9,1019.44,1017.88,10.9,100,10.9,0.88,109,0.68,10,23,2618
2387,1.0,0.0,1017.9,1019.44,1017.88,11.0,100,11.0,0.9,113,0.74,10,23,2665
2388,1.0,0.0,1017.9,1019.44,1017.88,11.1,100,11.1,1.05,108,0.81,10,23,2690
2389,1.0,0.0,1017.9,1019.44,1017.88,11.2,100,11.2,1.29,103,0.91,10,23,2462
2390,1.0,0.0,1017.9,1019.44,1017.88,11.2,100,11.2,1.42,100,0.95,10,23,2415
2391,1.0,0.0,1017.9,1019.44,1017.88,11.2,100,11.2,1.43,100,0.96,10,23,2555
2392,1.0,0.0,1017.9,1019.44,1017.88,11.1,100,11.1,1.27,100,0.85,10,23,2830
2393,1.0,0.0,1017.9,1019.44,1017.88,11.2,100,11.2,1.15,102,0.8,10,23,2822
2394,1.0,0.0,1017.9,1019.44,1017.88,11.2,100,11.2,0.99,103,0.7,10,23,1989
2395,1.0,0.0,1017.9,1019.44,1017.88,11.0,100,11.0,0.71,108,0.55,10,23,1971
2396,1.0,0.0,1017.9,1019.44,1017.88,11.0,100,11.0,0.57,143,0.56,10,23,2103
2397,1.0,0.0,1017.9,1019.44,1017.88,11.1,100,11.1,0.69,183,0.57,10,23,2447
2398,1.0,0.0,1017.9,1019.44,1017.88,11.1,100,11.1,0.96,186,0.75,10,23,2673
2399,1.0,0.0,1017.9,1019.44,1017.88,11.1,100,11.1,1.13,183,0.93,10,23,2471
2400,1.0,0.0,1017.9,1019.44,1017.88,11.1,100,11.1,1.14,188,0.87,10,0,2408
2401,1.0,0.0,1017.9,1019.44,1017.88,11.1,100,11.1,1.1,187,0.86,10,0,2649
2402,1.0,0.0,1018.0,1019.54,1017.98,11.0,100,11.0,1.03,177,0.9,10,0,3200
2403,1.0,0.0,1018.0,1019.54,1017.98,11.0,100,11.0,0.9,166,0.86,10,0,3200
2404,1.0,0.0,1018.1,1019.64,1018.08,11.1,100,11.1,0.77,156,0.76,10,0,3200
2405,1.0,0.0,1018.1,1019.64,1018.08,11.0,100,11.0,0.61,145,0.61,10,0,2712
2406,1.0,0.0,1018.1,1019.64,1018.08,10.9,100,10.9,0.49,130,0.47,10,0,2447
2407,1.0,0.0,1018.1,1019.64,1018.08,10.9,100,10.9,0.44,111,0.36,10,0,2274
2408,1.0,0.0,1018.1,1019.64,1018.08,10.8,100,10.8,0.43,91,0.23,10,0,2205
2409,1.0,0.0,1018.1,1019.64,1018.08,10.7,100,10.7,0.4,67,0.06,10,0,2165
2410,1.0,0.0,1018.1,1019.64,1018.08,10.6,100,10.6,0.32,42,-0.09,10,0,1933
2411,1.0,0.0,1018.1,1019.64,1018.08,10.6,100,10.6,0.28,17,-0.18,10,0,1933
2412,1.0,0.0,1018.1,1019.64,1018.08,10.6,100,10.6,0.24,25,-0.13,10,0,2009
2413,1.0,0.0,1018.1,1019.64,1018.08,10.6,100,10.6,0.24,68,0.04,10,0,2024
2414,1.0,0.0,1018.0,1019.54,1017.98,10.6,100,10.6,0.34,98,0.22,10,0,1983
2415,1.0,0.0,1018.0,1019.54,1017.98,10.5,100,10.5,0.45,108,0.34,10,0,2055
2416,1.0,0.0,1017.9,1019.44,1017.88,10.5,100,10.5,0.58,110,0.46,10,0,2118
2417,1.0,0.0,1017.9,1019.44,1017.88,10.5,100,10.5,0.64,108,0.49,10,0,2205
2418,1.0,0.0,1017.9,1019.44,1017.88,10.6,100,10.6,0.53,109,0.41,10,0,2180
2419,1.0,0.0,1018.0,1019.54,1017.98,10.6,100,10.6,0.44,136,0.43,10,0,2055
2420,1.0,0.0,1018.0,1019.54,1017.98,10.7,100,10.7,0.59,172,0.54,10,0,1801
2421,1.0,0.0,1018.1,1019.64,1018.08,10.7,100,10.7,0.54,187,0.42,10,0,1301
2422,1.0,0.0,1018.1,1019.64,1018.08,10.7,100,10.7,0.23,196,0.15,10,0,1264
2423,1.0,0.0,1018.1,1019.64,1018.08,10.7,100,10.7,0.09,203,0.05,10,0,996
2424,1.0,0.0,1018.0,1019.54,1017.98,10.6,100,10.6,0.11,178,0.1,10,0,653
2425,1.0,0.0,1018.0,1019.54,1017.98,10.5,100,10.5,0.2,163,0.19,10,0,361
2426,1.0,0.0,1017.9,1019.44,1017.88,10.4,100,10.4,0.24,172,0.22,10,0,321
2427,1.0,0.0,1017.9,1019.44,1017.88,10.3,100,10.3,0.28,191,0.2,10,0,261
2428,1.0,0.0,1018.0,1019.54,1017.98,10.3,100,10.3,0.4,195,0.27,10,0,357
2429,1.0,0.0,1018.0,1019.54,1017.98,10.3,100,10.3,0.57,185,0.46,10,0,336
2430,1.0,0.0,1017.9,1019.44,1017.88,10.3,100,10.3,0.65,182,0.54,10,0,349
2431,1.0,0.0,1017.9,1019.44,1017.88,10.3,100,10.3,0.65,171,0.6,10,0,240
2432,1.0,0.0,1017.9,1019.44,1017.88,10.2,100,10.2,0.66,166,0.63,10,0,275
2433,1.0,0.0,1017.9,1019.44,1017.88,10.2,100,10.2,0.64,166,0.61,10,0,522
2434,1.0,0.0,1017.9,1019.44,1017.88,10.1,100,10.1,0.64,171,0.59,10,0,1358
2435,1.0,0.0,1017.9,1019.44,1017.88,10.0,100,10.0,0.67,181,0.56,10,0,1296
2436,1.0,0.0,1017.9,1019.44,1017.88,9.9,100,9.9,0.7,189,0.53,10,0,1146
2437,1.0,0.0,1018.0,1019.54,1017.98,9.8,100,9.8,0.68,188,0.52,10,0,555
2438,1.0,0.0,1018.0,1019.54,1017.98,9.8,100,9.8,0.6,187,0.47,10,0,452
2439,1.0,0.0,1017.9,1019.44,1017.88,9.7,100,9.7,0.55,191,0.4,10,0,858
2440,1.0,0.0,1017.9,1019.44,1017.88,9.7,100,9.7,0.56,189,0.42,10,0,789
2441,1.0,0.0,1017.9,1019.44,1017.88,9.8,100,9.8,0.57,189,0.43,10,0,634
2442,1.0,0.0,1017.9,1019.44,1017.88,9.8,100,9.8,0.57,197,0.37,10,0,502
2443,1.0,0.0,1018.0,1019.54,1017.98,9.7,100,9.7,0.58,206,0.3,10,0,789
2444,1.0,0.0,1018.0,1019.54,1017.98,9.7,100,9.7,0.64,213,0.27,10,0,695
2445,1.0,0.0,1018.0,1019.54,1017.98,9.6,100,9.6,0.71,215,0.28,10,0,400
2446,1.0,0.0,1018.0,1019.54,1017.98,9.6,100,9.6,0.72,208,0.36,10,0,444
2447,1.0,0.0,1018.0,1019.54,1017.98,9.5,100,9.5,0.68,205,0.37,10,0,431
2448,1.0,0.0,1018.1,1019.64,1018.08,9.4,100,9.4,0.67,208,0.33,10,0,408
2449,1.0,0.0,1018.1,1019.64,1018.08,9.4,100,9.4,0.66,215,0.26,10,0,423
2450,1.0,0.0,1018.1,1019.64,1018.08,9.3,100,9.3,0.55,230,0.08,10,0,373
2451,1.0,0.0,1018.1,1019.64,1018.08,9.3,100,9.3,0.43,242,-0.03,10,0,297
2452,1.0,0.0,1018.1,1019.64,1018.08,9.3,100,9.3,0.47,236,0.02,10,0,313
2453,1.0,0.0,1018.1,1019.64,1018.08,9.2,100,9.2,0.63,229,0.1,10,0,311
2454,1.0,0.0,1018.2,1019.74,1018.18,9.2,100,9.2,0.66,237,0.01,10,0,268
2455,1.0,0.0,1018.2,1019.74,1018.18,9.2,100,9.2,0.67,244,-0.07,10,0,230
2456,1.0,0.0,1018.2,1019.74,1018.18,9.1,100,9.1,0.68,246,-0.09,10,0,208
2457,1.0,0.0,1018.1,1019.64,1018.08,9.1,100,9.1,0.63,257,-0.21,10,0,207
2458,1.0,0.0,1018.1,1019.64,1018.08,9.0,100,9.0,0.57,272,-0.32,10,0,225
2459,1.0,0.0,1018.1,1019.64,1018.08,9.1,100,9.1,0.51,284,-0.36,10,0,292
2460,1.0,0.0,1018.1,1019.64,1018.08,9.2,100,9.2,0.49,297,-0.42,10,1,308
2461,1.0,0.0,1018.0,1019.54,1017.98,9.2,100,9.2,0.49,308,-0.46,10,1,334
2462,1.0,0.0,1018.0,1019.54,1017.98,9.4,100,9.4,0.51,320,-0.5,10,1,279
2463,1.0,0.0,1018.0,1019.54,1017.98,9.4,100,9.4,0.57,334,-0.57,10,1,293
2464,1.0,0.0,1018.0,1019.54,1017.98,9.4,100,9.4,0.64,341,-0.63,10,1,341
2465,1.0,0.0,1018.0,1019.54,1017.98,9.3,100,9.3,0.75,347,-0.71,10,1,400
2466,1.0,0.0,1018.0,1019.54,1017.98,9.2,100,9.2,0.75,344,-0.72,10,1,403
2467,1.0,0.0,1018.0,1019.54,1017.98,9.1,100,9.1,0.64,336,-0.64,10,1,764
2468,1.0,0.0,1018.0,1019.54,1017.98,9.3,100,9.3,0.67,335,-0.67,10,1,846
2469,1.0,0.0,1018.0,1019.54,1017.98,9.4,100,9.4,0.66,337,-0.65,10,1,1139
2470,1.0,0.0,1018.0,1019.54,1017.98,9.6,100,9.6,0.66,340,-0.65,10,1,1058
2471,1.0,0.0,1018.0,1019.54,1017.98,9.8,100,9.8,0.78,344,-0.75,10,1,796
2472,1.0,0.0,1017.9,1019.44,1017.88,9.8,100,9.8,0.84,346,-0.8,10,1,908
2473,1.0,0.0,1017.9,1019.44,1017.88,9.7,100,9.7,0.79,343,-0.76,10,1,996
2474,1.0,0.0,1017.9,1019.44,1017.88,9.6,100,9.6,0.62,338,-0.61,10,1,1071
2475,1.0,0.0,1017.9,1019.44,1017.88,9.6,100,9.6,0.38,335,-0.38,10,1,1251
2476,1.0,0.0,1017.9,1019.44,1017.88,9.5,100,9.5,0.18,343,-0.17,10,1,1221
2477,1.0,0.0,1017.9,1019.44,1017.88,9.5,100,9.5,0.12,291,-0.09,10,1,587
2478,1.0,0.0,1017.9,1019.44,1017.88,9.5,100,9.5,0.14,220,0.04,10,1,321
2479,1.0,0.0,1017.9,1019.44,1017.88,9.5,100,9.5,0.17,236,0.01,10,1,303
2480,1.0,0.0,1017.9,1019.44,1017.88,9.5,100,9.5,0.24,239,0.0,10,1,272
2481,1.0,0.0,1017.9,1019.44,1017.88,9.5,100,9.5,0.33,222,0.09,10,1,298
2482,1.0,0.0,1017.9,1019.44,1017.88,9.3,100,9.3,0.47,211,0.21,10,1,328
2483,1.0,0.0,1017.9,1019.44,1017.88,9.3,100,9.3,0.6,211,0.27,10,1,391
2484,1.0,0.0,1017.9,1019.44,1017.88,9.4,100,9.4,0.78,209,0.38,10,1,385
2485,1.0,0.0,1017.9,1019.44,1017.88,9.4,100,9.4,1.08,205,0.59,10,1,345
2486,1.0,0.0,1017.9,1019.44,1017.88,9.4,100,9.4,1.35,212,0.59,10,1,346
2487,1.0,0.0,1018.0,1019.54,1017.98,9.5,100,9.5,1.45,219,0.47,10,1,365
2488,1.0,0.0,1018.0,1019.54,1017.98,9.6,100,9.6,1.21,218,0.41,10,1,578
2489,1.0,0.0,1018.0,1019.54,1017.98,9.6,100,9.6,1.05,221,0.31,10,1,871
2490,1.0,0.0,1018.1,1019.64,1018.08,9.4,100,9.4,1.1,224,0.27,10,1,653
2491,1.0,0.0,1018.1,1019.64,1018.08,9.0,100,9.0,0.98,219,0.32,10,1,381
2492,1.0,0.0,1018.1,1019.64,1018.08,8.9,100,8.9,1.03,219,0.33,10,1,316
2493,1.0,0.0,1018.1,1019.64,1018.08,8.9,100,8.9,1.17,219,0.38,10,1,239
2494,1.0,0.0,1018.1,1019.64,1018.08,8.8,100,8.8,1.17,218,0.4,10,1,336
2495,1.0,0.0,1018.1,1019.64,1018.08,8.7,100,8.7,1.17,216,0.44,10,1,789
2496,1.0,0.0,1018.1,1019.64,1018.08,8.8,100,8.8,1.07,215,0.42,10,1,908
2497,1.0,0.0,1018.1,1019.64,1018.08,8.7,100,8.7,0.99,213,0.42,10,1,871
2498,1.0,0.0,1018.1,1019.64,1018.08,8.7,100,8.7,1.03,210,0.48,10,1,503
2499,1.0,0.0,1018.1,1019.64,1018.08,8.8,100,8.8,1.12,207,0.57,10,1,601
2500,1.0,0.0,1018.1,1019.64,1018.08,9.1,100,9.1,1.13,201,0.68,10,1,876
2501,1.0,0.0,1018.1,1019.64,1018.08,9.2,100,9.2,1.02,198,0.66,10,1,695
2502,1.0,0.0,1018.1,1019.64,1018.08,9.2,100,9.2,0.91,200,0.56,10,1,596
2503,1.0,0.0,1018.1,1019.64,1018.08,9.2,100,9.2,0.97,199,0.61,10,1,611
2504,1.0,0.0,1018.1,1019.64,1018.08,9.2,100,9.2,1.1,202,0.64,10,1,564
2505,1.0,0.0,1018.1,1019.64,1018.08,9.2,100,9.2,1.07,206,0.56,10,1,644
2506,1.0,0.0,1018.1,1019.64,1018.08,9.1,100,9.1,1.0,202,0.59,10,1,564
2507,1.0,0.0,1018.1,1019.64,1018.08,9.0,100,9.0,1.12,199,0.71,10,1,569
2508,1.0,0.0,1018.1,1019.64,1018.08,9.2,100,9.2,1.36,206,0.72,10,1,714
2509,1.0,0.0,1018.1,1019.64,1018.08,9.2,100,9.2,1.39,210,0.65,10,1,418
2510,1.0,0.0,1018.1,1019.64,1018.08,8.9,100,8.9,1.28,210,0.6,10,1,394
2511,1.0,0.0,1018.1,1019.64,1018.08,8.8,100,8.8,1.16,210,0.55,10,1,544
2512,1.0,0.0,1018.1,1019.64,1018.08,8.9,100,8.9,1.03,210,0.48,10,1,671
2513,1.0,0.0,1018.1,1019.64,1018.08,9.1,100,9.1,0.95,210,0.45,10,1,634
2514,1.0,0.0,1018.1,1019.64,1018.08,9.1,100,9.1,0.95,203,0.55,10,1,344
2515,1.0,0.0,1018.1,1019.64,1018.08,8.9,100,8.9,0.98,203,0.56,10,1,360
2516,1.0,0.0,1018.1,1019.64,1018.08,8.8,100,8.8,1.1,208,0.55,10,1,426
2517,1.0,0.0,1018.1,1019.64,1018.08,8.8,100,8.8,1.17,211,0.53,10,1,489
2518,1.0,0.0,1018.1,1019.64,1018.08,8.7,100,8.7,1.08,216,0.4,10,1,384
